Age,Membership_Years,Login_Frequency,Session_Duration_Avg,Pages_Per_Session,Cart_Abandonment_Rate,Wishlist_Items,Total_Purchases,Average_Order_Value,Days_Since_Last_Purchase,Discount_Usage_Rate,Returns_Rate,Email_Open_Rate,Customer_Service_Calls,Product_Reviews_Written,Social_Media_Engagement_Score,Mobile_App_Usage,Payment_Method_Diversity,Lifetime_Value,Credit_Balance,Churned,Gender_Male,Gender_Other,Country_Canada,Country_France,Country_Germany,Country_India,Country_Japan,Country_UK,Country_USA,Signup_Quarter_Q2,Signup_Quarter_Q3,Signup_Quarter_Q4
29.0,1.0,8.0,22.8,5.1,68.2,0.0,9.0,57.58,0.0,72.9,8.9,11.8,7.0,2.0,43.0,9.8,1.0,551.82,3110.0,0,False,False,False,False,False,False,False,True,False,False,True,False
35.0,3.6,14.0,22.8,9.3,46.0,6.0,16.900000000000002,70.88,2.0,41.76,0.6,0.5,7.0,0.0,40.7,15.2,2.0,873.93,1771.0,0,True,False,False,False,False,False,False,False,True,False,False,True
25.0,2.6,11.0,31.7,8.6,58.7,4.0,13.0,86.86,5.0,61.44,2.0,13.4,5.0,6.0,13.8,20.8,2.0,921.62,312.0,0,True,False,False,False,False,False,False,False,True,False,False,True
32.0,1.6,12.0,39.7,12.3,56.2,9.0,22.1,255.06,39.0,32.279999999999994,1.8,28.7,2.0,4.0,50.4,25.8,3.0,4916.26,3254.0,0,False,False,False,False,False,False,False,False,True,False,False,True
23.0,1.5,4.0,18.2,4.7,71.5,0.0,2.0,173.72,20.0,7.5,5.1,0.0,10.0,0.0,20.8,7.0,2.0,361.92,0.0,1,True,False,True,False,False,False,False,False,False,False,False,False
43.0,1.3,14.0,28.0,7.4,60.5,3.0,13.0,150.24,19.0,40.7,3.1,17.5,8.0,1.0,0.0,17.9,5.0,1687.85,1153.0,0,True,False,True,False,False,False,False,False,False,True,False,False
42.0,5.5,18.0,41.5,13.4,70.4,7.0,16.0,84.96,10.0,57.6,7.6,30.7,8.0,4.0,73.5,28.9,3.0,1133.46,2478.0,0,True,False,True,False,False,False,False,False,False,False,False,False
24.0,2.1,23.0,36.0,17.6,30.1,7.0,29.9,87.44,60.0,44.279999999999994,13.2,31.2,4.0,10.0,54.7,41.5,2.0,2128.42,4416.0,0,True,False,False,False,False,False,False,False,True,False,False,True
18.0,4.3,6.0,14.9,7.5,94.0,1.0,9.1,81.63,18.0,36.96,2.8,14.6,7.0,3.0,0.0,16.8,1.0,682.44,1380.0,1,True,False,False,False,True,False,False,False,False,False,False,True
50.0,2.3,28.0,53.7,15.1,20.9,6.0,22.0,65.02,21.0,11.5,13.4,38.7,1.0,8.0,60.0,55.0,1.0,1455.49,2423.0,1,False,False,False,False,False,False,False,True,False,False,True,False
36.0,5.8,12.0,35.2,14.2,46.3,5.0,12.0,147.17,11.0,64.0,0.2,27.4,2.0,5.0,28.3,23.7,2.0,1880.08,3024.0,0,False,False,False,False,False,False,False,False,True,False,True,False
44.0,2.6,17.0,22.6,5.8,68.6,6.0,11.0,144.25,1.0,26.4,3.2,10.9,3.0,1.0,4.1,13.0,3.0,1561.35,3128.0,0,True,False,False,False,False,False,False,False,True,False,False,False
36.0,1.3,12.0,23.3,6.8,69.6,3.0,10.0,81.06,24.0,50.6,17.9,12.1,8.0,1.0,29.7,18.8,2.0,702.86,2287.0,0,False,False,False,False,True,False,False,False,False,False,False,False
44.0,4.9,12.0,26.1,5.8,64.4,0.0,9.0,130.84,76.0,79.5,6.8,13.3,7.0,2.0,5.1,13.6,1.0,1397.26,2740.0,1,True,False,False,False,False,False,False,False,True,True,False,False
41.0,1.4,8.0,27.7,10.8,75.6,3.0,11.0,97.59,8.0,41.3,5.3,32.4,10.0,2.0,43.1,22.6,1.0,1043.95,626.0,0,False,True,False,False,False,False,True,False,False,False,True,False
36.0,2.6,17.0,33.9,9.4,38.7,6.0,17.0,99.09,48.0,63.0,8.1,19.5,6.0,1.0,49.6,16.9,2.0,1701.54,2804.0,0,True,False,False,False,False,False,False,False,False,False,True,False
18.0,2.9,24.0,38.5,12.7,24.6,10.0,16.0,186.52,18.0,18.3,10.4,27.2,1.0,5.0,37.5,22.2,4.0,3534.69,3207.0,1,True,False,False,False,True,False,False,False,False,False,False,False
30.0,1.7,28.0,43.4,19.8,28.3,7.0,27.0,59.92,11.0,70.3,2.0,54.6,1.0,9.0,80.3,34.7,3.0,1346.0,2925.0,0,False,False,True,False,False,False,False,False,False,False,False,False
35.0,2.3,13.0,15.8,5.8,59.6,4.0,10.4,108.64,6.0,71.04,7.1,25.1,7.0,1.0,2.5,4.9,4.0,878.6,2695.0,0,False,False,False,False,False,False,False,False,True,False,False,True
34.0,1.6,14.0,25.3,11.8,52.4,5.0,12.0,78.1,30.0,38.6,1.0,23.8,4.0,1.0,38.3,24.6,3.0,1119.38,1971.0,0,True,False,False,False,True,False,False,False,False,True,False,False
38.0,4.8,23.0,31.5,14.2,31.6,6.0,16.0,99.5,46.0,33.5,6.4,30.5,6.0,3.0,33.7,22.0,3.0,1442.82,5430.0,0,False,False,False,False,False,False,False,False,True,False,True,False
18.0,5.4,13.0,28.3,4.6,48.0,6.0,10.0,190.19,56.0,75.9,11.8,49.2,5.0,5.0,32.3,24.9,2.0,1727.43,3776.0,0,False,False,False,False,False,False,False,False,False,False,False,False
30.0,2.5,16.0,26.1,12.2,65.5,4.0,16.900000000000002,84.39,30.0,28.799999999999997,3.1,21.5,3.0,1.0,0.0,18.7,1.0,885.1,1969.0,0,False,False,True,False,False,False,False,False,False,False,False,True
42.0,3.2,9.0,18.0,9.7,86.8,1.0,5.0,250.03,14.0,42.8,8.3,20.7,6.0,1.0,41.8,15.0,1.0,1157.73,462.0,1,False,False,False,False,False,False,False,False,True,False,False,False
26.0,3.2,19.0,32.0,8.6,69.8,4.0,11.0,114.27,28.0,70.1,5.7,22.1,5.0,1.0,26.1,26.2,3.0,1233.71,2842.0,0,True,False,True,False,False,False,False,False,False,False,False,False
20.0,2.9,3.0,33.1,5.4,66.0,0.0,5.0,94.67,1.0,67.6,11.5,4.5,9.0,1.0,8.4,12.0,3.0,459.78,957.0,0,False,False,False,False,False,True,False,False,False,False,True,False
32.0,1.5,15.0,20.8,5.2,56.6,5.0,10.0,102.48,51.0,36.2,11.3,13.4,4.0,4.0,25.4,13.6,4.0,1203.25,1505.0,0,True,False,True,False,False,False,False,False,False,False,True,False
21.0,1.1,10.0,28.9,7.9,75.7,2.0,16.900000000000002,140.32,3.0,44.76,5.7,30.1,5.0,3.0,18.3,24.6,4.0,1525.01,427.0,0,True,False,False,False,False,False,False,False,False,False,False,True
56.0,8.4,3.0,19.1,3.8,65.2,1.0,4.0,132.12,8.0,45.0,8.0,14.5,4.0,3.0,34.8,5.6,2.0,454.05,2474.0,0,True,False,True,False,False,False,False,False,False,False,False,False
55.0,4.3,1.0,27.9,11.0,64.9,8.0,11.0,118.18,14.0,29.8,5.5,12.6,4.0,2.0,27.4,13.4,3.0,1187.43,2066.0,0,True,False,False,False,True,False,False,False,False,True,False,False
28.0,1.9,6.0,16.8,7.4,68.5,3.0,11.0,163.77,25.0,4.8,13.4,21.1,7.0,2.0,52.0,16.0,3.0,1796.82,2304.0,0,False,True,False,True,False,False,False,False,False,False,False,False
36.0,5.1,12.0,30.6,8.3,50.2,7.0,13.0,140.26,45.0,27.9,15.8,34.1,10.0,1.0,8.8,22.9,4.0,1624.26,2700.0,0,False,False,False,False,False,False,False,False,True,False,False,False
51.0,1.2,23.0,31.5,13.8,26.9,6.0,17.0,98.15,2.0,9.1,9.4,59.8,4.0,3.0,60.7,30.6,2.0,1594.06,2603.0,0,True,False,False,False,False,False,False,False,True,True,False,False
64.0,1.9,5.0,19.6,5.4,81.8,0.0,5.2,149.78,130.0,21.12,8.0,13.4,8.0,0.0,0.0,7.1,1.0,671.59,0.0,1,True,False,False,False,False,True,False,False,False,False,False,True
51.0,1.2,10.0,29.8,5.0,73.5,0.0,15.6,119.65,30.0,75.36,6.2,9.3,7.0,2.0,0.0,12.5,2.0,1189.48,2173.0,0,True,False,True,False,False,False,False,False,False,False,False,True
43.0,2.6,12.0,19.6,5.8,59.2,1.0,10.0,172.08,1.0,8.1,6.5,10.4,6.0,2.0,53.0,23.0,2.0,1433.43,1917.0,0,True,False,False,False,False,False,True,False,False,False,False,False
45.0,6.1,18.0,40.7,12.3,46.9,6.0,21.0,124.84,15.0,56.7,2.2,34.0,3.0,4.0,34.3,35.1,1.0,3079.76,3896.0,0,True,False,False,False,True,False,False,False,False,False,False,False
37.0,3.3,13.0,37.2,9.6,33.6,3.0,14.0,71.81,14.0,22.1,7.1,38.9,5.0,4.0,69.6,20.7,3.0,982.66,1988.0,0,True,False,True,False,False,False,False,False,False,True,False,False
34.0,3.9,15.0,25.5,6.0,35.0,2.0,13.0,123.09,31.0,44.7,5.4,8.5,5.0,1.0,0.0,5.2,2.0,1458.35,1272.0,0,False,False,False,True,False,False,False,False,False,False,False,False
37.0,4.4,1.0,25.6,10.5,65.2,1.0,9.0,212.04,59.0,67.1,6.1,22.9,7.0,2.0,10.9,8.3,2.0,1776.77,2945.0,0,True,False,False,False,False,True,False,False,False,True,False,False
23.0,1.8,13.0,29.8,10.9,40.4,7.0,10.4,144.43,7.0,43.68,1.3,29.4,4.0,1.0,24.1,27.4,2.0,1016.25,1746.0,0,False,False,False,False,False,False,False,False,True,False,False,True
33.0,1.1,10.0,25.5,10.7,41.7,9.0,13.0,162.43,22.0,33.6,2.2,39.4,6.0,7.0,28.1,25.6,1.0,1918.48,348.0,1,False,False,False,False,False,False,False,False,True,False,True,False
50.0,2.0,0.0,17.2,8.4,81.4,4.0,8.0,80.94,54.0,47.4,2.3,24.2,5.0,1.0,0.0,19.1,2.0,553.7,1973.0,0,False,False,False,False,False,False,False,False,True,True,False,False
35.0,2.1,0.0,17.4,3.2,72.1,2.0,11.7,65.37,9.0,32.76,1.6,14.2,8.0,2.0,5.9,15.7,3.0,565.62,2118.0,0,False,False,False,False,False,True,False,False,False,False,False,True
50.0,4.9,20.0,34.3,11.6,46.2,3.0,13.0,97.91,2.0,56.4,4.0,21.7,5.0,1.0,30.1,17.5,3.0,1336.4,2861.0,0,True,False,False,False,False,False,False,False,True,True,False,False
34.0,6.3,0.0,13.2,4.7,77.7,1.0,5.2,128.55,61.0,16.32,0.9,13.0,7.0,0.0,36.6,3.3,2.0,565.33,1437.0,1,False,False,False,False,False,False,False,False,True,False,False,True
48.0,0.5,1.0,19.1,5.3,64.9,0.0,6.0,184.02,0.0,43.5,3.8,0.0,4.0,1.0,27.8,4.7,2.0,892.91,1110.0,0,False,False,False,False,False,False,False,False,True,True,False,False
22.0,0.1,8.0,31.9,10.4,48.0,1.0,14.0,160.52,23.0,54.5,11.1,21.6,4.0,3.0,47.7,25.1,1.0,1802.55,548.0,0,True,False,False,True,False,False,False,False,False,False,False,False
18.0,3.8,8.0,26.0,2.4,61.0,2.0,4.0,165.15,41.0,50.7,0.4,6.4,6.0,2.0,7.9,4.2,1.0,639.38,1599.0,0,True,False,False,False,False,False,False,False,True,False,False,False
29.0,2.3,0.0,15.4,5.6,88.3,0.0,9.0,117.89,1.0,46.7,7.5,18.3,5.0,2.0,30.1,13.4,2.0,1252.56,2118.0,1,False,False,False,False,False,False,False,True,False,False,False,False
62.0,0.6,13.0,36.8,7.8,52.4,3.0,10.0,83.62,21.0,54.8,1.9,10.9,4.0,6.0,25.2,15.1,2.0,687.92,2052.0,0,True,False,False,False,False,False,False,False,True,False,False,False
39.0,3.9,11.0,22.4,7.5,51.8,1.0,14.3,60.17,162.0,43.32,8.8,28.1,2.0,2.0,32.0,26.7,3.0,729.6,2689.0,0,True,False,False,False,False,False,True,False,False,False,False,True
46.0,0.8,13.0,33.9,8.8,75.3,1.0,14.0,101.37,22.0,10.7,9.3,29.5,7.0,1.0,30.8,15.5,1.0,1388.33,1748.0,0,False,False,False,False,False,False,False,False,True,False,True,False
22.0,4.5,19.0,26.3,5.2,57.1,4.0,11.0,89.15,42.0,43.3,1.3,27.3,5.0,3.0,23.0,17.6,3.0,825.56,1503.0,0,True,False,False,False,False,False,False,False,True,False,False,False
41.0,5.4,20.0,43.7,10.5,32.9,8.0,23.4,106.12,48.0,53.76,5.7,57.9,7.0,3.0,77.8,32.8,4.0,2219.43,3424.0,1,False,False,False,False,False,False,False,False,False,False,False,True
40.0,10.0,12.0,36.2,9.2,40.2,1.0,12.0,221.17,34.0,23.3,7.3,11.7,2.0,0.0,35.8,18.1,2.0,2465.65,1242.0,0,False,False,False,False,False,False,False,True,False,True,False,False
32.0,1.2,23.0,30.8,14.9,38.7,6.0,16.0,135.48,13.0,21.9,5.6,22.2,4.0,3.0,49.2,27.2,3.0,2084.19,2828.0,0,True,False,False,True,False,False,False,False,False,False,True,False
50.0,3.4,8.0,35.8,11.3,53.5,4.0,18.0,82.24,40.0,35.7,7.0,41.5,4.0,3.0,41.3,27.7,1.0,1372.42,2414.0,0,True,False,True,False,False,False,False,False,False,True,False,False
36.0,0.1,11.0,30.2,6.8,39.8,4.0,14.0,104.37,12.0,39.9,3.0,19.8,7.0,5.0,42.5,17.2,2.0,1582.61,835.0,0,True,False,False,False,False,False,False,False,True,True,False,False
28.0,6.7,33.0,49.2,17.2,22.8,9.0,18.0,149.64,0.0,42.2,0.1,45.4,3.0,5.0,50.7,38.8,3.0,2226.4,3981.0,0,True,False,False,False,False,False,False,False,True,False,True,False
49.0,4.7,21.0,44.7,7.3,36.2,3.0,14.0,119.29,21.0,32.2,1.5,7.5,4.0,0.0,51.8,18.7,2.0,1791.48,1652.0,0,True,False,False,False,False,False,False,True,False,True,False,False
44.0,1.5,16.0,47.1,12.1,35.9,15.0,16.0,132.72,25.0,19.3,4.6,31.5,5.0,10.0,38.3,31.8,1.0,2144.94,1613.0,0,False,False,True,False,False,False,False,False,False,False,True,False
18.0,1.4,13.0,17.1,5.8,77.9,4.0,9.1,157.35,23.0,42.24,5.0,12.6,4.0,1.0,20.8,15.2,2.0,981.07,2269.0,0,True,False,False,False,False,False,False,False,True,False,False,True
33.0,2.8,14.0,39.4,8.8,57.0,4.0,17.0,192.76,26.0,36.0,2.9,2.5,2.0,3.0,24.9,20.4,2.0,3402.06,3505.0,0,True,False,False,False,True,False,False,False,False,False,True,False
44.0,4.6,0.0,12.0,5.1,69.0,0.0,4.0,103.45,15.0,27.7,11.8,13.8,8.0,0.0,3.8,1.2,2.0,381.01,930.0,1,False,True,False,False,False,False,False,False,False,False,False,False
22.0,1.7,6.0,15.1,4.1,62.8,4.0,7.800000000000001,70.34,11.0,44.16,0.3,18.1,6.0,7.0,31.4,13.2,3.0,420.92,2837.0,0,True,False,True,False,False,False,False,False,False,False,False,True
45.0,1.5,11.0,12.5,6.4,68.3,1.0,4.0,204.65,33.0,16.4,11.1,0.0,8.0,1.0,19.8,6.7,2.0,900.08,636.0,1,False,False,False,False,False,False,False,True,False,True,False,False
49.0,4.6,28.0,46.4,16.6,19.6,8.0,24.0,134.31,6.0,81.4,5.2,51.4,2.0,9.0,94.0,46.8,2.0,2819.04,3522.0,0,False,False,False,False,False,False,False,True,False,True,False,False
29.0,4.9,0.0,5.9,5.1,60.4,1.0,2.0,124.43,25.0,79.9,26.9,10.8,6.0,0.0,4.6,6.2,3.0,280.95,0.0,1,False,False,False,False,False,False,False,False,True,True,False,False
64.0,2.6,20.0,21.1,5.9,84.9,2.0,9.1,107.75,10.0,28.799999999999997,2.7,2.1,5.0,2.0,15.5,7.5,5.0,725.41,2419.0,0,False,False,False,False,False,False,False,False,True,False,False,True
25.0,2.5,11.0,29.5,7.8,50.5,2.0,9.0,175.09,5.0,40.2,4.3,13.5,5.0,1.0,0.0,13.8,4.0,1644.04,770.0,0,False,False,False,False,False,True,False,False,False,True,False,False
43.0,4.9,7.0,31.5,10.3,54.1,6.0,8.0,179.16,21.0,18.5,1.4,21.6,4.0,3.0,26.6,13.5,5.0,1368.83,2711.0,0,True,False,False,False,False,True,False,False,False,False,True,False
30.0,0.1,16.0,42.3,12.2,35.6,13.0,15.0,117.15,4.0,63.4,1.6,31.3,8.0,2.0,51.3,34.7,2.0,2046.53,4601.0,1,False,False,False,False,False,False,False,False,True,False,False,False
46.0,1.4,7.0,36.6,12.1,37.7,6.0,13.0,59.86,94.0,49.5,6.0,29.1,10.0,1.0,21.2,17.8,4.0,759.07,1609.0,0,False,False,True,False,False,False,False,False,False,True,False,False
39.0,6.9,13.0,26.7,10.8,43.2,4.0,15.0,127.23,16.0,41.2,10.3,22.8,2.0,3.0,62.9,23.1,1.0,1764.21,2529.0,0,True,False,False,False,False,False,False,False,True,True,False,False
40.0,4.1,6.0,13.2,8.1,56.1,2.0,13.0,126.54,33.0,23.1,10.2,28.5,5.0,3.0,38.1,14.9,2.0,1458.38,2148.0,0,False,False,False,False,False,True,False,False,False,False,False,False
44.0,1.0,29.0,43.1,15.8,35.3,5.0,22.0,124.03,0.0,22.8,7.7,36.6,1.0,3.0,64.9,39.4,3.0,2744.81,2970.0,0,True,False,False,False,True,False,False,False,False,True,False,False
31.0,2.8,26.0,37.5,13.5,41.4,8.0,18.0,67.97,21.0,11.0,2.4,29.2,7.0,5.0,49.4,34.7,3.0,1328.1,3429.0,0,True,False,False,True,False,False,False,False,False,True,False,False
53.0,0.9,32.0,44.4,13.5,32.2,13.0,20.0,94.95,9.0,75.5,5.5,35.4,5.0,4.0,71.7,23.0,1.0,1819.37,3431.0,0,False,False,False,False,False,False,False,False,True,False,False,False
53.0,1.3,11.0,29.4,10.3,45.5,4.0,18.0,135.42,46.0,29.0,4.4,14.7,3.0,4.0,29.3,23.0,3.0,2813.8,1656.0,0,False,False,False,False,False,False,False,False,True,False,True,False
33.0,0.9,4.0,15.9,3.2,79.5,1.0,4.0,130.01,57.0,60.4,6.1,0.0,10.0,1.0,0.0,7.7,4.0,592.58,0.0,1,False,False,False,False,False,False,False,True,False,False,True,False
41.0,4.2,16.0,32.8,8.4,50.7,2.0,13.0,152.54,41.0,67.1,2.2,17.4,14.0,2.0,46.1,11.8,2.0,2320.4,1978.0,1,True,False,False,False,True,False,False,False,False,False,False,False
40.0,8.1,0.0,14.1,6.2,70.8,4.0,5.0,134.51,85.0,24.9,5.0,4.2,7.0,1.0,5.3,15.4,3.0,682.38,692.0,1,False,False,False,False,False,False,False,True,False,False,False,False
37.0,0.7,11.0,33.9,8.6,62.2,5.0,10.0,106.07,20.0,7.1,4.3,30.6,5.0,2.0,21.6,25.6,3.0,997.44,497.0,0,False,False,False,False,False,True,False,False,False,False,True,False
54.0,1.7,12.0,21.9,6.4,65.3,3.0,7.0,122.6,30.0,73.8,10.7,17.8,5.0,0.0,3.9,7.0,3.0,934.5,339.0,0,True,False,False,True,False,False,False,False,False,True,False,False
19.0,1.1,32.0,52.2,14.9,33.8,7.0,32.5,83.71,5.0,25.08,1.7,51.8,0.0,6.0,35.1,46.1,2.0,1711.37,4046.0,1,False,False,False,False,False,False,False,False,True,False,False,True
18.0,3.0,15.0,24.4,11.3,54.8,2.0,13.0,100.21,7.0,28.9,6.7,18.3,13.0,1.0,0.0,19.8,3.0,1444.2,1413.0,1,True,False,False,False,False,False,False,False,True,False,False,False
18.0,3.9,16.0,22.4,6.2,81.4,1.0,10.4,93.83,34.0,19.56,3.5,17.2,3.0,0.0,19.8,21.3,2.0,608.21,1540.0,1,True,False,False,False,False,False,False,False,False,False,False,True
37.0,10.0,26.0,40.1,10.8,24.4,8.0,19.0,116.82,41.0,11.4,4.2,49.0,2.0,3.0,35.8,36.7,2.0,2344.71,3242.0,0,False,False,True,False,False,False,False,False,False,False,True,False
52.0,0.8,14.0,30.1,6.4,60.2,7.0,15.6,118.39,32.0,81.71999999999998,4.9,15.4,3.0,3.0,47.8,22.4,1.0,1699.04,1347.0,0,True,False,False,False,False,True,False,False,False,False,False,True
31.0,0.9,31.0,57.2,11.7,26.1,9.0,21.0,114.19,27.0,40.5,9.6,58.0,1.0,3.0,79.6,37.2,2.0,2240.57,1757.0,1,True,False,False,False,False,False,False,False,True,False,True,False
50.0,2.8,23.0,35.0,15.0,44.4,5.0,18.2,77.92,22.0,96.96,0.9,37.1,7.0,8.0,38.0,30.1,3.0,1181.49,986.0,0,False,False,False,True,False,False,False,False,False,False,False,True
42.0,1.4,0.0,20.5,8.7,68.6,3.0,3.0,81.92,29.0,25.4,0.9,12.6,8.0,1.0,0.0,15.4,2.0,218.12,1824.0,0,False,False,False,False,True,False,False,False,False,False,True,False
37.0,2.4,13.0,36.9,8.5,41.0,5.0,18.0,122.02,2.0,68.4,12.5,33.7,10.0,4.0,36.9,29.3,1.0,2172.9,3010.0,1,False,False,False,False,False,False,False,True,False,False,True,False
23.0,2.9,5.0,17.9,4.4,80.5,1.0,7.0,89.21,12.0,33.6,5.2,0.0,6.0,0.0,17.8,7.5,2.0,589.81,172.0,1,False,False,False,False,False,True,False,False,False,False,True,False
56.0,1.3,3.0,12.9,7.6,80.9,2.0,3.0,153.56,13.0,22.0,15.4,5.9,6.0,2.0,17.0,27.1,2.0,466.3,3938.0,1,True,False,False,True,False,False,False,False,False,False,True,False
40.0,6.5,18.0,21.5,5.1,59.2,3.0,6.0,113.93,16.0,53.1,2.0,0.0,7.0,3.0,31.4,7.8,1.0,659.19,461.0,0,True,False,True,False,False,False,False,False,False,False,False,False
49.0,2.0,11.0,28.0,6.1,34.3,2.0,9.0,43.85,80.0,20.2,5.1,29.1,5.0,3.0,16.2,7.4,4.0,419.76,796.0,0,True,False,False,False,False,True,False,False,False,True,False,False
51.0,2.2,14.0,22.0,5.2,56.6,3.0,12.0,209.59,12.0,15.2,1.9,4.5,11.0,8.0,41.4,19.5,2.0,2262.49,3390.0,1,True,False,False,False,False,True,False,False,False,True,False,False
39.0,0.5,9.0,16.4,5.4,61.6,3.0,7.0,146.86,22.0,54.5,2.6,17.0,8.0,2.0,20.9,21.1,5.0,913.55,1817.0,0,True,False,True,False,False,False,False,False,False,True,False,False
50.0,2.9,18.0,31.8,8.0,63.4,4.0,16.900000000000002,135.89,28.0,17.52,4.4,21.1,4.0,2.0,13.2,21.6,1.0,1473.29,2343.0,0,True,False,False,False,False,False,True,False,False,False,False,True
21.0,0.5,12.0,50.2,12.3,40.8,9.0,20.0,71.38,30.0,45.9,13.9,34.9,3.0,8.0,47.1,28.3,1.0,1201.78,2996.0,0,True,False,False,False,False,False,False,False,True,False,True,False
44.0,3.0,16.0,40.8,12.7,51.9,4.0,14.0,60.65,15.0,32.0,6.7,19.8,6.0,2.0,57.8,27.6,2.0,685.01,3220.0,0,False,False,False,False,False,False,False,False,True,True,False,False
57.0,1.5,12.0,24.8,9.1,52.2,6.0,15.0,95.19,2.0,32.8,5.2,31.6,6.0,2.0,34.0,28.8,2.0,1310.43,2479.0,0,True,False,False,False,True,False,False,False,False,False,False,False
43.0,3.6,6.0,29.0,12.7,41.8,7.0,15.0,217.61,17.0,57.0,5.7,38.4,8.0,3.0,64.5,16.8,1.0,3510.86,1812.0,1,True,False,False,False,False,False,False,True,False,False,True,False
41.0,0.6,11.0,26.0,7.8,62.6,4.0,9.0,138.42,85.0,28.9,7.0,24.6,8.0,1.0,30.9,11.3,1.0,1420.22,1324.0,0,True,False,False,False,False,False,False,False,False,False,True,False
46.0,4.4,0.0,23.0,5.7,44.2,2.0,9.0,71.13,3.0,23.7,9.0,4.2,3.0,0.0,22.8,13.3,1.0,653.84,0.0,0,True,False,False,False,True,False,False,False,False,False,True,False
31.0,1.4,16.0,34.8,5.1,53.0,1.0,16.0,76.33,24.0,6.7,2.2,19.1,4.0,2.0,22.2,8.8,3.0,1251.14,1592.0,0,False,False,False,False,False,False,False,True,False,False,False,False
35.0,1.7,4.0,27.7,7.3,64.1,0.0,13.0,128.75,26.0,13.92,3.5,27.0,8.0,5.0,22.2,9.6,2.0,1215.08,2724.0,0,False,False,False,False,False,False,True,False,False,False,False,True
26.0,0.5,39.0,54.6,20.2,28.0,11.0,32.5,217.94,26.0,88.8,4.8,61.0,0.0,6.0,90.9,42.4,2.0,4454.54,5678.0,0,True,False,False,False,False,False,False,True,False,False,False,True
36.0,3.5,11.0,29.4,10.9,52.0,3.0,11.0,43.71,12.0,74.2,1.8,41.2,7.0,0.0,42.8,21.2,3.0,539.91,2687.0,0,True,False,False,False,False,False,False,False,False,False,True,False
27.0,0.5,12.0,15.8,6.4,61.5,2.0,13.0,187.16,29.0,27.24,8.6,5.1,7.0,1.0,41.7,3.6,4.0,1635.18,186.0,0,False,False,False,False,True,False,False,False,False,False,False,True
44.0,0.4,15.0,44.7,12.8,29.1,7.0,22.0,56.66,24.0,37.4,11.2,46.9,3.0,7.0,32.9,38.1,3.0,1352.96,3352.0,0,True,False,False,False,False,False,False,False,True,False,False,False
37.0,0.6,12.0,23.9,8.2,64.5,4.0,11.0,73.68,132.0,32.2,5.3,25.3,6.0,3.0,17.5,19.0,1.0,814.54,634.0,0,True,False,False,False,False,False,False,True,False,False,True,False
50.0,2.3,31.0,51.8,12.5,39.0,13.0,19.0,125.65,18.0,25.4,18.0,42.5,1.0,11.0,67.8,21.8,2.0,2279.37,4784.0,0,True,False,False,False,False,True,False,False,False,False,False,False
41.0,2.1,5.0,22.1,4.4,62.8,2.0,8.0,38.42,18.0,34.6,2.5,28.5,6.0,1.0,24.7,18.7,3.0,290.51,1914.0,0,False,False,False,False,False,True,False,False,False,True,False,False
23.0,2.2,9.0,31.2,8.0,60.6,3.0,11.0,203.77,17.0,7.1,2.9,12.9,5.0,0.0,40.4,19.7,3.0,2550.92,686.0,1,False,False,False,False,False,True,False,False,False,False,False,False
48.0,2.9,17.0,35.9,11.8,42.2,4.0,19.0,131.93,31.0,78.1,12.7,35.2,9.0,2.0,51.0,27.1,3.0,2230.72,3512.0,1,True,False,False,False,False,False,False,False,True,False,True,False
64.0,4.3,4.0,16.7,6.3,73.0,2.0,6.5,107.84,40.0,66.6,1.6,22.1,8.0,0.0,6.0,14.5,1.0,501.22,1276.0,0,False,False,False,False,False,False,False,False,True,False,False,True
24.0,0.8,0.0,5.2,3.0,75.5,0.0,5.0,117.1,28.0,9.6,12.2,3.3,4.0,0.0,0.0,2.0,4.0,642.15,278.0,1,True,False,False,False,True,False,False,False,False,False,False,False
33.0,10.0,1.0,15.7,4.2,84.2,2.0,6.0,183.56,47.0,33.9,18.4,0.0,7.0,0.0,0.0,10.8,3.0,1167.94,1453.0,1,False,False,False,False,False,False,False,False,True,True,False,False
55.0,3.4,14.0,38.6,10.0,52.0,3.0,24.7,120.22,36.0,29.879999999999995,4.7,44.5,3.0,3.0,25.9,18.9,1.0,2405.55,2091.0,0,False,True,False,True,False,False,False,False,False,False,False,True
43.0,0.5,13.0,30.8,6.4,60.7,1.0,18.0,34.24,69.0,2.8,14.6,24.4,10.0,3.0,24.8,10.4,3.0,654.11,615.0,0,False,False,False,False,False,False,True,False,False,True,False,False
23.0,2.8,19.0,27.9,6.9,61.8,6.0,20.0,68.3,14.0,55.6,4.2,25.6,4.0,6.0,60.4,22.6,2.0,1132.4,2036.0,0,False,False,True,False,False,False,False,False,False,False,False,False
38.0,7.9,5.0,35.6,6.6,56.2,5.0,13.0,172.87,3.0,81.48,3.5,39.1,10.0,2.0,40.7,21.6,2.0,1983.91,978.0,1,True,False,False,False,False,False,False,False,True,False,False,True
49.0,1.3,7.0,40.6,13.6,29.2,7.0,22.1,136.23,2.0,34.92,4.1,26.1,6.0,5.0,36.9,25.6,3.0,2277.13,3663.0,1,True,False,False,False,False,False,False,False,True,False,False,True
36.0,1.7,12.0,28.7,8.9,53.3,4.0,13.0,134.81,29.0,70.0,11.7,38.4,6.0,2.0,69.6,25.3,2.0,1532.2,1189.0,0,False,False,False,False,False,False,False,False,True,False,True,False
